message_count,total_attempts,max_retries_to_complete,avg_attempt_count,actual_success_rate,retry_count,measured_success_rate
1500,1848,6,1.232,82.0,1,0.8046666666666666
1500,1848,6,1.232,82.0,2,0.9673333333333334
1500,1848,6,1.232,82.0,3,0.9973333333333332
1500,1848,6,1.232,82.0,4,0.9993333333333332
1500,1848,6,1.232,82.0,5,0.9993333333333332
1500,1848,6,1.232,82.0,6,1.0
1500,1848,6,1.232,82.0,7,1.0
1500,1848,6,1.232,82.0,8,1.0
1500,1848,6,1.232,82.0,9,1.0
1500,1848,6,1.232,82.0,10,1.0
1500,1848,6,1.232,82.0,11,1.0
1500,1848,6,1.232,82.0,12,1.0
1500,1848,6,1.232,82.0,13,1.0
1500,1848,6,1.232,82.0,14,1.0
1500,1848,6,1.232,82.0,15,1.0
1500,1848,6,1.232,82.0,16,1.0
1500,1777,5,1.1846666666666668,84.0,1,0.8466666666666667
1500,1777,5,1.1846666666666668,84.0,2,0.9753333333333334
1500,1777,5,1.1846666666666668,84.0,3,0.994
1500,1777,5,1.1846666666666668,84.0,4,0.9993333333333332
1500,1777,5,1.1846666666666668,84.0,5,1.0
1500,1777,5,1.1846666666666668,84.0,6,1.0
1500,1777,5,1.1846666666666668,84.0,7,1.0
1500,1777,5,1.1846666666666668,84.0,8,1.0
1500,1777,5,1.1846666666666668,84.0,9,1.0
1500,1777,5,1.1846666666666668,84.0,10,1.0
1500,1777,5,1.1846666666666668,84.0,11,1.0
1500,1777,5,1.1846666666666668,84.0,12,1.0
1500,1777,5,1.1846666666666668,84.0,13,1.0
1500,1777,5,1.1846666666666668,84.0,14,1.0
1500,1777,5,1.1846666666666668,84.0,15,1.0
1500,1777,5,1.1846666666666668,84.0,16,1.0
1500,1762,5,1.1746666666666667,86.0,1,0.85
1500,1762,5,1.1746666666666667,86.0,2,0.9793333333333332
1500,1762,5,1.1746666666666667,86.0,3,0.9966666666666668
1500,1762,5,1.1746666666666667,86.0,4,0.9993333333333332
1500,1762,5,1.1746666666666667,86.0,5,1.0
1500,1762,5,1.1746666666666667,86.0,6,1.0
1500,1762,5,1.1746666666666667,86.0,7,1.0
1500,1762,5,1.1746666666666667,86.0,8,1.0
1500,1762,5,1.1746666666666667,86.0,9,1.0
1500,1762,5,1.1746666666666667,86.0,10,1.0
1500,1762,5,1.1746666666666667,86.0,11,1.0
1500,1762,5,1.1746666666666667,86.0,12,1.0
1500,1762,5,1.1746666666666667,86.0,13,1.0
1500,1762,5,1.1746666666666667,86.0,14,1.0
1500,1762,5,1.1746666666666667,86.0,15,1.0
1500,1762,5,1.1746666666666667,86.0,16,1.0
1500,1678,4,1.1186666666666667,88.0,1,0.8966666666666666
1500,1678,4,1.1186666666666667,88.0,2,0.9853333333333332
1500,1678,4,1.1186666666666667,88.0,3,0.9993333333333332
1500,1678,4,1.1186666666666667,88.0,4,1.0
1500,1678,4,1.1186666666666667,88.0,5,1.0
1500,1678,4,1.1186666666666667,88.0,6,1.0
1500,1678,4,1.1186666666666667,88.0,7,1.0
1500,1678,4,1.1186666666666667,88.0,8,1.0
1500,1678,4,1.1186666666666667,88.0,9,1.0
1500,1678,4,1.1186666666666667,88.0,10,1.0
1500,1678,4,1.1186666666666667,88.0,11,1.0
1500,1678,4,1.1186666666666667,88.0,12,1.0
1500,1678,4,1.1186666666666667,88.0,13,1.0
1500,1678,4,1.1186666666666667,88.0,14,1.0
1500,1678,4,1.1186666666666667,88.0,15,1.0
1500,1678,4,1.1186666666666667,88.0,16,1.0
1500,1680,4,1.12,90.0,1,0.8926666666666667
1500,1680,4,1.12,90.0,2,0.988
1500,1680,4,1.12,90.0,3,0.9993333333333332
1500,1680,4,1.12,90.0,4,1.0
1500,1680,4,1.12,90.0,5,1.0
1500,1680,4,1.12,90.0,6,1.0
1500,1680,4,1.12,90.0,7,1.0
1500,1680,4,1.12,90.0,8,1.0
1500,1680,4,1.12,90.0,9,1.0
1500,1680,4,1.12,90.0,10,1.0
1500,1680,4,1.12,90.0,11,1.0
1500,1680,4,1.12,90.0,12,1.0
1500,1680,4,1.12,90.0,13,1.0
1500,1680,4,1.12,90.0,14,1.0
1500,1680,4,1.12,90.0,15,1.0
1500,1680,4,1.12,90.0,16,1.0
1500,1627,4,1.084666666666667,92.0,1,0.924
1500,1627,4,1.084666666666667,92.0,2,0.992
1500,1627,4,1.084666666666667,92.0,3,0.9993333333333332
1500,1627,4,1.084666666666667,92.0,4,1.0
1500,1627,4,1.084666666666667,92.0,5,1.0
1500,1627,4,1.084666666666667,92.0,6,1.0
1500,1627,4,1.084666666666667,92.0,7,1.0
1500,1627,4,1.084666666666667,92.0,8,1.0
1500,1627,4,1.084666666666667,92.0,9,1.0
1500,1627,4,1.084666666666667,92.0,10,1.0
1500,1627,4,1.084666666666667,92.0,11,1.0
1500,1627,4,1.084666666666667,92.0,12,1.0
1500,1627,4,1.084666666666667,92.0,13,1.0
1500,1627,4,1.084666666666667,92.0,14,1.0
1500,1627,4,1.084666666666667,92.0,15,1.0
1500,1627,4,1.084666666666667,92.0,16,1.0
1500,1588,3,1.0586666666666666,94.0,1,0.9466666666666668
1500,1588,3,1.0586666666666666,94.0,2,0.9946666666666668
1500,1588,3,1.0586666666666666,94.0,3,1.0
1500,1588,3,1.0586666666666666,94.0,4,1.0
1500,1588,3,1.0586666666666666,94.0,5,1.0
1500,1588,3,1.0586666666666666,94.0,6,1.0
1500,1588,3,1.0586666666666666,94.0,7,1.0
1500,1588,3,1.0586666666666666,94.0,8,1.0
1500,1588,3,1.0586666666666666,94.0,9,1.0
1500,1588,3,1.0586666666666666,94.0,10,1.0
1500,1588,3,1.0586666666666666,94.0,11,1.0
1500,1588,3,1.0586666666666666,94.0,12,1.0
1500,1588,3,1.0586666666666666,94.0,13,1.0
1500,1588,3,1.0586666666666666,94.0,14,1.0
1500,1588,3,1.0586666666666666,94.0,15,1.0
1500,1588,3,1.0586666666666666,94.0,16,1.0
1500,1558,3,1.0386666666666666,96.0,1,0.9633333333333334
1500,1558,3,1.0386666666666666,96.0,2,0.998
1500,1558,3,1.0386666666666666,96.0,3,1.0
1500,1558,3,1.0386666666666666,96.0,4,1.0
1500,1558,3,1.0386666666666666,96.0,5,1.0
1500,1558,3,1.0386666666666666,96.0,6,1.0
1500,1558,3,1.0386666666666666,96.0,7,1.0
1500,1558,3,1.0386666666666666,96.0,8,1.0
1500,1558,3,1.0386666666666666,96.0,9,1.0
1500,1558,3,1.0386666666666666,96.0,10,1.0
1500,1558,3,1.0386666666666666,96.0,11,1.0
1500,1558,3,1.0386666666666666,96.0,12,1.0
1500,1558,3,1.0386666666666666,96.0,13,1.0
1500,1558,3,1.0386666666666666,96.0,14,1.0
1500,1558,3,1.0386666666666666,96.0,15,1.0
1500,1558,3,1.0386666666666666,96.0,16,1.0
1500,1529,2,1.0193333333333334,98.0,1,0.9806666666666668
1500,1529,2,1.0193333333333334,98.0,2,1.0
1500,1529,2,1.0193333333333334,98.0,3,1.0
1500,1529,2,1.0193333333333334,98.0,4,1.0
1500,1529,2,1.0193333333333334,98.0,5,1.0
1500,1529,2,1.0193333333333334,98.0,6,1.0
1500,1529,2,1.0193333333333334,98.0,7,1.0
1500,1529,2,1.0193333333333334,98.0,8,1.0
1500,1529,2,1.0193333333333334,98.0,9,1.0
1500,1529,2,1.0193333333333334,98.0,10,1.0
1500,1529,2,1.0193333333333334,98.0,11,1.0
1500,1529,2,1.0193333333333334,98.0,12,1.0
1500,1529,2,1.0193333333333334,98.0,13,1.0
1500,1529,2,1.0193333333333334,98.0,14,1.0
1500,1529,2,1.0193333333333334,98.0,15,1.0
1500,1529,2,1.0193333333333334,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1835,6,1.2233333333333334,82.0,1,0.8146666666666667
1500,1835,6,1.2233333333333334,82.0,2,0.9686666666666668
1500,1835,6,1.2233333333333334,82.0,3,0.9953333333333332
1500,1835,6,1.2233333333333334,82.0,4,0.9986666666666668
1500,1835,6,1.2233333333333334,82.0,5,0.9993333333333332
1500,1835,6,1.2233333333333334,82.0,6,1.0
1500,1835,6,1.2233333333333334,82.0,7,1.0
1500,1835,6,1.2233333333333334,82.0,8,1.0
1500,1835,6,1.2233333333333334,82.0,9,1.0
1500,1835,6,1.2233333333333334,82.0,10,1.0
1500,1835,6,1.2233333333333334,82.0,11,1.0
1500,1835,6,1.2233333333333334,82.0,12,1.0
1500,1835,6,1.2233333333333334,82.0,13,1.0
1500,1835,6,1.2233333333333334,82.0,14,1.0
1500,1835,6,1.2233333333333334,82.0,15,1.0
1500,1835,6,1.2233333333333334,82.0,16,1.0
1500,1801,4,1.2006666666666668,84.0,1,0.83
1500,1801,4,1.2006666666666668,84.0,2,0.972
1500,1801,4,1.2006666666666668,84.0,3,0.9973333333333332
1500,1801,4,1.2006666666666668,84.0,4,1.0
1500,1801,4,1.2006666666666668,84.0,5,1.0
1500,1801,4,1.2006666666666668,84.0,6,1.0
1500,1801,4,1.2006666666666668,84.0,7,1.0
1500,1801,4,1.2006666666666668,84.0,8,1.0
1500,1801,4,1.2006666666666668,84.0,9,1.0
1500,1801,4,1.2006666666666668,84.0,10,1.0
1500,1801,4,1.2006666666666668,84.0,11,1.0
1500,1801,4,1.2006666666666668,84.0,12,1.0
1500,1801,4,1.2006666666666668,84.0,13,1.0
1500,1801,4,1.2006666666666668,84.0,14,1.0
1500,1801,4,1.2006666666666668,84.0,15,1.0
1500,1801,4,1.2006666666666668,84.0,16,1.0
1500,1753,4,1.1686666666666667,86.0,1,0.858
1500,1753,4,1.1686666666666667,86.0,2,0.9766666666666668
1500,1753,4,1.1686666666666667,86.0,3,0.9966666666666668
1500,1753,4,1.1686666666666667,86.0,4,1.0
1500,1753,4,1.1686666666666667,86.0,5,1.0
1500,1753,4,1.1686666666666667,86.0,6,1.0
1500,1753,4,1.1686666666666667,86.0,7,1.0
1500,1753,4,1.1686666666666667,86.0,8,1.0
1500,1753,4,1.1686666666666667,86.0,9,1.0
1500,1753,4,1.1686666666666667,86.0,10,1.0
1500,1753,4,1.1686666666666667,86.0,11,1.0
1500,1753,4,1.1686666666666667,86.0,12,1.0
1500,1753,4,1.1686666666666667,86.0,13,1.0
1500,1753,4,1.1686666666666667,86.0,14,1.0
1500,1753,4,1.1686666666666667,86.0,15,1.0
1500,1753,4,1.1686666666666667,86.0,16,1.0
1500,1719,4,1.146,88.0,1,0.8686666666666667
1500,1719,4,1.146,88.0,2,0.986
1500,1719,4,1.146,88.0,3,0.9993333333333332
1500,1719,4,1.146,88.0,4,1.0
1500,1719,4,1.146,88.0,5,1.0
1500,1719,4,1.146,88.0,6,1.0
1500,1719,4,1.146,88.0,7,1.0
1500,1719,4,1.146,88.0,8,1.0
1500,1719,4,1.146,88.0,9,1.0
1500,1719,4,1.146,88.0,10,1.0
1500,1719,4,1.146,88.0,11,1.0
1500,1719,4,1.146,88.0,12,1.0
1500,1719,4,1.146,88.0,13,1.0
1500,1719,4,1.146,88.0,14,1.0
1500,1719,4,1.146,88.0,15,1.0
1500,1719,4,1.146,88.0,16,1.0
1500,1652,4,1.1013333333333333,90.0,1,0.9106666666666666
1500,1652,4,1.1013333333333333,90.0,2,0.9886666666666668
1500,1652,4,1.1013333333333333,90.0,3,0.9993333333333332
1500,1652,4,1.1013333333333333,90.0,4,1.0
1500,1652,4,1.1013333333333333,90.0,5,1.0
1500,1652,4,1.1013333333333333,90.0,6,1.0
1500,1652,4,1.1013333333333333,90.0,7,1.0
1500,1652,4,1.1013333333333333,90.0,8,1.0
1500,1652,4,1.1013333333333333,90.0,9,1.0
1500,1652,4,1.1013333333333333,90.0,10,1.0
1500,1652,4,1.1013333333333333,90.0,11,1.0
1500,1652,4,1.1013333333333333,90.0,12,1.0
1500,1652,4,1.1013333333333333,90.0,13,1.0
1500,1652,4,1.1013333333333333,90.0,14,1.0
1500,1652,4,1.1013333333333333,90.0,15,1.0
1500,1652,4,1.1013333333333333,90.0,16,1.0
1500,1642,3,1.094666666666667,92.0,1,0.912
1500,1642,3,1.094666666666667,92.0,2,0.9933333333333332
1500,1642,3,1.094666666666667,92.0,3,1.0
1500,1642,3,1.094666666666667,92.0,4,1.0
1500,1642,3,1.094666666666667,92.0,5,1.0
1500,1642,3,1.094666666666667,92.0,6,1.0
1500,1642,3,1.094666666666667,92.0,7,1.0
1500,1642,3,1.094666666666667,92.0,8,1.0
1500,1642,3,1.094666666666667,92.0,9,1.0
1500,1642,3,1.094666666666667,92.0,10,1.0
1500,1642,3,1.094666666666667,92.0,11,1.0
1500,1642,3,1.094666666666667,92.0,12,1.0
1500,1642,3,1.094666666666667,92.0,13,1.0
1500,1642,3,1.094666666666667,92.0,14,1.0
1500,1642,3,1.094666666666667,92.0,15,1.0
1500,1642,3,1.094666666666667,92.0,16,1.0
1500,1589,3,1.0593333333333332,94.0,1,0.942
1500,1589,3,1.0593333333333332,94.0,2,0.9986666666666668
1500,1589,3,1.0593333333333332,94.0,3,1.0
1500,1589,3,1.0593333333333332,94.0,4,1.0
1500,1589,3,1.0593333333333332,94.0,5,1.0
1500,1589,3,1.0593333333333332,94.0,6,1.0
1500,1589,3,1.0593333333333332,94.0,7,1.0
1500,1589,3,1.0593333333333332,94.0,8,1.0
1500,1589,3,1.0593333333333332,94.0,9,1.0
1500,1589,3,1.0593333333333332,94.0,10,1.0
1500,1589,3,1.0593333333333332,94.0,11,1.0
1500,1589,3,1.0593333333333332,94.0,12,1.0
1500,1589,3,1.0593333333333332,94.0,13,1.0
1500,1589,3,1.0593333333333332,94.0,14,1.0
1500,1589,3,1.0593333333333332,94.0,15,1.0
1500,1589,3,1.0593333333333332,94.0,16,1.0
1500,1576,3,1.0506666666666666,96.0,1,0.9513333333333334
1500,1576,3,1.0506666666666666,96.0,2,0.998
1500,1576,3,1.0506666666666666,96.0,3,1.0
1500,1576,3,1.0506666666666666,96.0,4,1.0
1500,1576,3,1.0506666666666666,96.0,5,1.0
1500,1576,3,1.0506666666666666,96.0,6,1.0
1500,1576,3,1.0506666666666666,96.0,7,1.0
1500,1576,3,1.0506666666666666,96.0,8,1.0
1500,1576,3,1.0506666666666666,96.0,9,1.0
1500,1576,3,1.0506666666666666,96.0,10,1.0
1500,1576,3,1.0506666666666666,96.0,11,1.0
1500,1576,3,1.0506666666666666,96.0,12,1.0
1500,1576,3,1.0506666666666666,96.0,13,1.0
1500,1576,3,1.0506666666666666,96.0,14,1.0
1500,1576,3,1.0506666666666666,96.0,15,1.0
1500,1576,3,1.0506666666666666,96.0,16,1.0
1500,1540,2,1.0266666666666666,98.0,1,0.9733333333333334
1500,1540,2,1.0266666666666666,98.0,2,1.0
1500,1540,2,1.0266666666666666,98.0,3,1.0
1500,1540,2,1.0266666666666666,98.0,4,1.0
1500,1540,2,1.0266666666666666,98.0,5,1.0
1500,1540,2,1.0266666666666666,98.0,6,1.0
1500,1540,2,1.0266666666666666,98.0,7,1.0
1500,1540,2,1.0266666666666666,98.0,8,1.0
1500,1540,2,1.0266666666666666,98.0,9,1.0
1500,1540,2,1.0266666666666666,98.0,10,1.0
1500,1540,2,1.0266666666666666,98.0,11,1.0
1500,1540,2,1.0266666666666666,98.0,12,1.0
1500,1540,2,1.0266666666666666,98.0,13,1.0
1500,1540,2,1.0266666666666666,98.0,14,1.0
1500,1540,2,1.0266666666666666,98.0,15,1.0
1500,1540,2,1.0266666666666666,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1810,4,1.2066666666666668,82.0,1,0.8253333333333334
1500,1810,4,1.2066666666666668,82.0,2,0.9706666666666668
1500,1810,4,1.2066666666666668,82.0,3,0.9973333333333332
1500,1810,4,1.2066666666666668,82.0,4,1.0
1500,1810,4,1.2066666666666668,82.0,5,1.0
1500,1810,4,1.2066666666666668,82.0,6,1.0
1500,1810,4,1.2066666666666668,82.0,7,1.0
1500,1810,4,1.2066666666666668,82.0,8,1.0
1500,1810,4,1.2066666666666668,82.0,9,1.0
1500,1810,4,1.2066666666666668,82.0,10,1.0
1500,1810,4,1.2066666666666668,82.0,11,1.0
1500,1810,4,1.2066666666666668,82.0,12,1.0
1500,1810,4,1.2066666666666668,82.0,13,1.0
1500,1810,4,1.2066666666666668,82.0,14,1.0
1500,1810,4,1.2066666666666668,82.0,15,1.0
1500,1810,4,1.2066666666666668,82.0,16,1.0
1500,1801,6,1.2006666666666668,84.0,1,0.8313333333333334
1500,1801,6,1.2006666666666668,84.0,2,0.9746666666666668
1500,1801,6,1.2006666666666668,84.0,3,0.9953333333333332
1500,1801,6,1.2006666666666668,84.0,4,0.9986666666666668
1500,1801,6,1.2006666666666668,84.0,5,0.9993333333333332
1500,1801,6,1.2006666666666668,84.0,6,1.0
1500,1801,6,1.2006666666666668,84.0,7,1.0
1500,1801,6,1.2006666666666668,84.0,8,1.0
1500,1801,6,1.2006666666666668,84.0,9,1.0
1500,1801,6,1.2006666666666668,84.0,10,1.0
1500,1801,6,1.2006666666666668,84.0,11,1.0
1500,1801,6,1.2006666666666668,84.0,12,1.0
1500,1801,6,1.2006666666666668,84.0,13,1.0
1500,1801,6,1.2006666666666668,84.0,14,1.0
1500,1801,6,1.2006666666666668,84.0,15,1.0
1500,1801,6,1.2006666666666668,84.0,16,1.0
1500,1740,4,1.16,86.0,1,0.8586666666666667
1500,1740,4,1.16,86.0,2,0.984
1500,1740,4,1.16,86.0,3,0.9973333333333332
1500,1740,4,1.16,86.0,4,1.0
1500,1740,4,1.16,86.0,5,1.0
1500,1740,4,1.16,86.0,6,1.0
1500,1740,4,1.16,86.0,7,1.0
1500,1740,4,1.16,86.0,8,1.0
1500,1740,4,1.16,86.0,9,1.0
1500,1740,4,1.16,86.0,10,1.0
1500,1740,4,1.16,86.0,11,1.0
1500,1740,4,1.16,86.0,12,1.0
1500,1740,4,1.16,86.0,13,1.0
1500,1740,4,1.16,86.0,14,1.0
1500,1740,4,1.16,86.0,15,1.0
1500,1740,4,1.16,86.0,16,1.0
1500,1701,4,1.134,88.0,1,0.8813333333333333
1500,1701,4,1.134,88.0,2,0.986
1500,1701,4,1.134,88.0,3,0.9986666666666668
1500,1701,4,1.134,88.0,4,1.0
1500,1701,4,1.134,88.0,5,1.0
1500,1701,4,1.134,88.0,6,1.0
1500,1701,4,1.134,88.0,7,1.0
1500,1701,4,1.134,88.0,8,1.0
1500,1701,4,1.134,88.0,9,1.0
1500,1701,4,1.134,88.0,10,1.0
1500,1701,4,1.134,88.0,11,1.0
1500,1701,4,1.134,88.0,12,1.0
1500,1701,4,1.134,88.0,13,1.0
1500,1701,4,1.134,88.0,14,1.0
1500,1701,4,1.134,88.0,15,1.0
1500,1701,4,1.134,88.0,16,1.0
1500,1658,4,1.1053333333333333,90.0,1,0.9026666666666666
1500,1658,4,1.1053333333333333,90.0,2,0.9926666666666668
1500,1658,4,1.1053333333333333,90.0,3,0.9993333333333332
1500,1658,4,1.1053333333333333,90.0,4,1.0
1500,1658,4,1.1053333333333333,90.0,5,1.0
1500,1658,4,1.1053333333333333,90.0,6,1.0
1500,1658,4,1.1053333333333333,90.0,7,1.0
1500,1658,4,1.1053333333333333,90.0,8,1.0
1500,1658,4,1.1053333333333333,90.0,9,1.0
1500,1658,4,1.1053333333333333,90.0,10,1.0
1500,1658,4,1.1053333333333333,90.0,11,1.0
1500,1658,4,1.1053333333333333,90.0,12,1.0
1500,1658,4,1.1053333333333333,90.0,13,1.0
1500,1658,4,1.1053333333333333,90.0,14,1.0
1500,1658,4,1.1053333333333333,90.0,15,1.0
1500,1658,4,1.1053333333333333,90.0,16,1.0
1500,1628,3,1.0853333333333333,92.0,1,0.9193333333333332
1500,1628,3,1.0853333333333333,92.0,2,0.9953333333333332
1500,1628,3,1.0853333333333333,92.0,3,1.0
1500,1628,3,1.0853333333333333,92.0,4,1.0
1500,1628,3,1.0853333333333333,92.0,5,1.0
1500,1628,3,1.0853333333333333,92.0,6,1.0
1500,1628,3,1.0853333333333333,92.0,7,1.0
1500,1628,3,1.0853333333333333,92.0,8,1.0
1500,1628,3,1.0853333333333333,92.0,9,1.0
1500,1628,3,1.0853333333333333,92.0,10,1.0
1500,1628,3,1.0853333333333333,92.0,11,1.0
1500,1628,3,1.0853333333333333,92.0,12,1.0
1500,1628,3,1.0853333333333333,92.0,13,1.0
1500,1628,3,1.0853333333333333,92.0,14,1.0
1500,1628,3,1.0853333333333333,92.0,15,1.0
1500,1628,3,1.0853333333333333,92.0,16,1.0
1500,1596,3,1.064,94.0,1,0.9393333333333334
1500,1596,3,1.064,94.0,2,0.9966666666666668
1500,1596,3,1.064,94.0,3,1.0
1500,1596,3,1.064,94.0,4,1.0
1500,1596,3,1.064,94.0,5,1.0
1500,1596,3,1.064,94.0,6,1.0
1500,1596,3,1.064,94.0,7,1.0
1500,1596,3,1.064,94.0,8,1.0
1500,1596,3,1.064,94.0,9,1.0
1500,1596,3,1.064,94.0,10,1.0
1500,1596,3,1.064,94.0,11,1.0
1500,1596,3,1.064,94.0,12,1.0
1500,1596,3,1.064,94.0,13,1.0
1500,1596,3,1.064,94.0,14,1.0
1500,1596,3,1.064,94.0,15,1.0
1500,1596,3,1.064,94.0,16,1.0
1500,1563,2,1.042,96.0,1,0.958
1500,1563,2,1.042,96.0,2,1.0
1500,1563,2,1.042,96.0,3,1.0
1500,1563,2,1.042,96.0,4,1.0
1500,1563,2,1.042,96.0,5,1.0
1500,1563,2,1.042,96.0,6,1.0
1500,1563,2,1.042,96.0,7,1.0
1500,1563,2,1.042,96.0,8,1.0
1500,1563,2,1.042,96.0,9,1.0
1500,1563,2,1.042,96.0,10,1.0
1500,1563,2,1.042,96.0,11,1.0
1500,1563,2,1.042,96.0,12,1.0
1500,1563,2,1.042,96.0,13,1.0
1500,1563,2,1.042,96.0,14,1.0
1500,1563,2,1.042,96.0,15,1.0
1500,1563,2,1.042,96.0,16,1.0
1500,1525,2,1.0166666666666666,98.0,1,0.9833333333333332
1500,1525,2,1.0166666666666666,98.0,2,1.0
1500,1525,2,1.0166666666666666,98.0,3,1.0
1500,1525,2,1.0166666666666666,98.0,4,1.0
1500,1525,2,1.0166666666666666,98.0,5,1.0
1500,1525,2,1.0166666666666666,98.0,6,1.0
1500,1525,2,1.0166666666666666,98.0,7,1.0
1500,1525,2,1.0166666666666666,98.0,8,1.0
1500,1525,2,1.0166666666666666,98.0,9,1.0
1500,1525,2,1.0166666666666666,98.0,10,1.0
1500,1525,2,1.0166666666666666,98.0,11,1.0
1500,1525,2,1.0166666666666666,98.0,12,1.0
1500,1525,2,1.0166666666666666,98.0,13,1.0
1500,1525,2,1.0166666666666666,98.0,14,1.0
1500,1525,2,1.0166666666666666,98.0,15,1.0
1500,1525,2,1.0166666666666666,98.0,16,1.0
1500,1500,1,1.0,100.0,1,1.0
1500,1500,1,1.0,100.0,2,1.0
1500,1500,1,1.0,100.0,3,1.0
1500,1500,1,1.0,100.0,4,1.0
1500,1500,1,1.0,100.0,5,1.0
1500,1500,1,1.0,100.0,6,1.0
1500,1500,1,1.0,100.0,7,1.0
1500,1500,1,1.0,100.0,8,1.0
1500,1500,1,1.0,100.0,9,1.0
1500,1500,1,1.0,100.0,10,1.0
1500,1500,1,1.0,100.0,11,1.0
1500,1500,1,1.0,100.0,12,1.0
1500,1500,1,1.0,100.0,13,1.0
1500,1500,1,1.0,100.0,14,1.0
1500,1500,1,1.0,100.0,15,1.0
1500,1500,1,1.0,100.0,16,1.0
1500,1844,5,1.2293333333333334,82.0,1,0.8113333333333334
1500,1844,5,1.2293333333333334,82.0,2,0.968
1500,1844,5,1.2293333333333334,82.0,3,0.992
1500,1844,5,1.2293333333333334,82.0,4,0.9993333333333332
1500,1844,5,1.2293333333333334,82.0,5,1.0
1500,1844,5,1.2293333333333334,82.0,6,1.0
1500,1844,5,1.2293333333333334,82.0,7,1.0
1500,1844,5,1.2293333333333334,82.0,8,1.0
1500,1844,5,1.2293333333333334,82.0,9,1.0
1500,1844,5,1.2293333333333334,82.0,10,1.0
1500,1844,5,1.2293333333333334,82.0,11,1.0
1500,1844,5,1.2293333333333334,82.0,12,1.0
1500,1844,5,1.2293333333333334,82.0,13,1.0
1500,1844,5,1.2293333333333334,82.0,14,1.0
1500,1844,5,1.2293333333333334,82.0,15,1.0
1500,1844,5,1.2293333333333334,82.0,16,1.0
1500,1778,4,1.1853333333333331,84.0,1,0.844
1500,1778,4,1.1853333333333331,84.0,2,0.9766666666666668
1500,1778,4,1.1853333333333331,84.0,3,0.994
1500,1778,4,1.1853333333333331,84.0,4,1.0
1500,1778,4,1.1853333333333331,84.0,5,1.0
1500,1778,4,1.1853333333333331,84.0,6,1.0
1500,1778,4,1.1853333333333331,84.0,7,1.0
1500,1778,4,1.1853333333333331,84.0,8,1.0
1500,1778,4,1.1853333333333331,84.0,9,1.0
1500,1778,4,1.1853333333333331,84.0,10,1.0
1500,1778,4,1.1853333333333331,84.0,11,1.0
1500,1778,4,1.1853333333333331,84.0,12,1.0
1500,1778,4,1.1853333333333331,84.0,13,1.0
1500,1778,4,1.1853333333333331,84.0,14,1.0
1500,1778,4,1.1853333333333331,84.0,15,1.0
1500,1778,4,1.1853333333333331,84.0,16,1.0
1500,1726,5,1.1506666666666667,86.0,1,0.8746666666666667
1500,1726,5,1.1506666666666667,86.0,2,0.9793333333333332
1500,1726,5,1.1506666666666667,86.0,3,0.996
1500,1726,5,1.1506666666666667,86.0,4,0.9993333333333332
1500,1726,5,1.1506666666666667,86.0,5,1.0
1500,1726,5,1.1506666666666667,86.0,6,1.0
1500,1726,5,1.1506666666666667,86.0,7,1.0
1500,1726,5,1.1506666666666667,86.0,8,1.0
1500,1726,5,1.1506666666666667,86.0,9,1.0
1500,1726,5,1.1506666666666667,86.0,10,1.0
1500,1726,5,1.1506666666666667,86.0,11,1.0
1500,1726,5,1.1506666666666667,86.0,12,1.0
1500,1726,5,1.1506666666666667,86.0,13,1.0
1500,1726,5,1.1506666666666667,86.0,14,1.0
1500,1726,5,1.1506666666666667,86.0,15,1.0
1500,1726,5,1.1506666666666667,86.0,16,1.0
1500,1719,4,1.146,88.0,1,0.8753333333333333
1500,1719,4,1.146,88.0,2,0.9813333333333332
1500,1719,4,1.146,88.0,3,0.9973333333333332
1500,1719,4,1.146,88.0,4,1.0
1500,1719,4,1.146,88.0,5,1.0
1500,1719,4,1.146,88.0,6,1.0
1500,1719,4,1.146,88.0,7,1.0
1500,1719,4,1.146,88.0,8,1.0
